treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,quality,expan,speciesId,scientificName,dataCapture,treeifn2Id,treeIri,plotIri,speciesIri,treeifn2Iri
"40-1537-A-1-358-3.9",10,"ifn3","40-1537-A-1","Segovia","Monterrubio",40.847709,-4.401056,469,494,12,3,5.092958178940651,"Species26","Pinus pinaster","1/21/2004","40-1537-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1537-A-1-358-3.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1537-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1537-4"
"40-1537-A-1-369-2.1",11,"ifn3","40-1537-A-1","Segovia","Monterrubio",40.847698,-4.401039,92,87,5,2,127.32395447351628,"Species45","Quercus ilex","1/21/2004","40-1537-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1537-A-1-369-2.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1537-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species45","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1537-5"
"40-1537-A-1-374-2.8",12,"ifn3","40-1537-A-1","Segovia","Monterrubio",40.847704,-4.401041,101,91,5,2,127.32395447351628,"Species45","Quercus ilex","1/21/2004","40-1537-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1537-A-1-374-2.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1537-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species45","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1537-6"
"40-1538-A-1-10-4.3",1,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847863,-4.38916,113,112,5.5,2,127.32395447351628,"Species26","Pinus pinaster","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-10-4.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1538-A-1-49-13.1",2,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847911,-4.389061,360,370,10.5,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-49-13.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-1"
"40-1538-A-1-76-11.6",3,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847865,-4.38904,350,358,12,2,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-76-11.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-2"
"40-1538-A-1-117-3.9",4,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847816,-4.389123,412,390,14,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-117-3.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-3"
"40-1538-A-1-151-12.7",5,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847744,-4.389061,395,383,11.5,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-151-12.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-4"
"40-1538-A-1-204-11.8",6,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847719,-4.389174,354,357,12,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-204-11.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-5"
"40-1538-A-1-218-2.3",7,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847805,-4.389175,84,82,5.5,4,127.32395447351628,"Species26","Pinus pinaster","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-218-2.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1538-A-1-225-12.5",8,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.84772,-4.389222,235,234,7,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-225-12.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1538-A-1-237-12.0",9,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847734,-4.389244,361,356,12,2,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-237-12.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-6"
"40-1538-A-1-240-4.0",10,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847795,-4.389195,136,137,6,2,31.83098861837907,"Species23","Pinus pinea","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-240-4.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-1538-A-1-248-14.6",11,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847728,-4.389284,228,236,11,2,14.14710605261292,"Species26","Pinus pinaster","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-248-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1538-A-1-292-10.1",12,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847812,-4.389286,339,363,12,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-292-10.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-7"
"40-1538-A-1-299-7.7",13,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847823,-4.389259,374,387,13,3,14.14710605261292,"Species26","Pinus pinaster","1/21/2004","40-1538-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-299-7.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1538-8"
"40-1538-A-1-335-9.0",14,"ifn3","40-1538-A-1","Segovia","Monterrubio",40.847866,-4.389259,174,173,8,2,31.83098861837907,"Species26","Pinus pinaster","1/21/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1538-A-1-335-9.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1538-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1543-A-1-1-12.5",1,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838351,-4.43641,293,285,10,4,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-1-12.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-1"
"40-1543-A-1-45-12.4",2,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838324,-4.436317,346,334,10,3,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-45-12.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-2"
"40-1543-A-1-86-13.3",3,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838266,-4.436257,401,393,10,2,14.14710605261292,"Species23","Pinus pinea","1/15/2004","40-1543-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-86-13.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-3"
"40-1543-A-1-109-12.7",4,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838224,-4.436261,461,450,9,2,5.092958178940651,"Species23","Pinus pinea","1/15/2004","40-1543-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-109-12.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-4"
"40-1543-A-1-134-11.4",5,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838187,-4.436293,272,259,10,3,14.14710605261292,"Species26","Pinus pinaster","1/15/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-134-11.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1543-A-1-138-9.8",6,"ifn3","40-1543-A-1","Segovia","Villacastín",40.83819,-4.436313,200,205,8.5,3,31.83098861837907,"Species26","Pinus pinaster","1/15/2004","40-1543-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-138-9.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-5"
"40-1543-A-1-179-9.1",7,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838161,-4.436374,324,322,11,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-179-9.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-6"
"40-1543-A-1-183-14.6",8,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838112,-4.436362,251,248,9.5,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-183-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-7"
"40-1543-A-1-186-10.3",9,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838148,-4.436382,299,301,10,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-186-10.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-8"
"40-1543-A-1-197-12.8",10,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838123,-4.436401,281,270,11,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-197-12.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-9"
"40-1543-A-1-208-13.8",11,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838115,-4.436428,335,339,10,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-208-13.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-10"
"40-1543-A-1-264-18.8",12,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838145,-4.436597,484,492,9,2,5.092958178940651,"Species23","Pinus pinea","1/15/2004","40-1543-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-264-18.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-11"
"40-1543-A-1-276-1.9",13,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838232,-4.436431,450,435,10,2,5.092958178940651,"Species23","Pinus pinea","1/15/2004","40-1543-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-276-1.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-12"
"40-1543-A-1-291-5.3",14,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838231,-4.436472,293,318,9,2,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-291-5.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-13"
"40-1543-A-1-292-13.4",15,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838221,-4.436568,305,287,9.5,4,14.14710605261292,"Species26","Pinus pinaster","1/15/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-292-13.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1543-A-1-315-13.5",16,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838265,-4.436567,265,256,9,3,14.14710605261292,"Species26","Pinus pinaster","1/15/2004",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-315-13.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-1543-A-1-324-7.3",17,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838261,-4.436491,290,291,8.5,5,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-324-7.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-14"
"40-1543-A-1-338-6.7",18,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838271,-4.436477,255,239,9.5,3,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-338-6.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-15"
"40-1543-A-1-383-11.1",19,"ifn3","40-1543-A-1","Segovia","Villacastín",40.838334,-4.436447,332,337,10,3,14.14710605261292,"Species26","Pinus pinaster","1/15/2004","40-1543-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1543-A-1-383-11.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-1543-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1543-16"
"40-169-A-1-2",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-2"
"40-169-A-1-3",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-3"
"40-169-A-1-4",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-4"
"40-169-A-1-5",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-5"
"40-169-A-1-6",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-6"
"40-169-A-1-14",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-14"
"40-169-A-1-15",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-15"
"40-169-A-1-16",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-16"
"40-169-A-1-17",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-17","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-17","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-17"
"40-169-A-1-18",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-18","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-18","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-18"
"40-169-A-1-19",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-19","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-19","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-19"
"40-169-A-1-20",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-20","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-20","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-20"
"40-169-A-1-21",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-21","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-21","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-21"
"40-169-A-1-22",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-22","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-22","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-22"
"40-169-A-1-23",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-23"
"40-169-A-1-24",,"ifn3","40-169-A-1","Segovia","San Miguel de Bernuy",,,0,0,0,,0,,,"3/8/2004","40-169-24","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-169-A-1-24","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-169-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-169-24"
