infoSpeciesId,ifn,plotId,province,municipality,speciesId,scientificName,percentageOfSpecies,numberTreesHa,basalAreaM2Ha,volumeWithBarkM3Ha,volumeWithoutBarkM3Ha,ageInYears,infoSpeciesIri,plotIri,speciesIri
"info-40-2035-N-N-23","ifn3","40-2035-N-N","Segovia","Samboal","Species23","Pinus pinea",30,38.48012,6.200680000000001,41.57089,33.232,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-40-2035-N-N-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-2035-N-N","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-40-2035-N-N-26","ifn3","40-2035-N-N","Segovia","Samboal","Species26","Pinus pinaster",70,142.6029,40.19784,296.7303,232.5692,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-40-2035-N-N-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-2035-N-N","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-243-A-1-23","ifn3","47-243-A-1","Valladolid","Laguna de Duero","Species23","Pinus pinea",90,125.62639999999999,14.218674,67.09048999999999,49.62609,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-243-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-243-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-243-A-1-26","ifn3","47-243-A-1","Valladolid","Laguna de Duero","Species26","Pinus pinaster",10,127.3241,8.433340000000001,42.9707,26.251,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-243-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-243-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-251-A-1-23","ifn3","47-251-A-1","Valladolid","Laguna de Duero","Species23","Pinus pinea",100,130.8608,7.23119,28.22191,19.70339,30,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-251-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-251-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-311-A-1-23","ifn3","47-311-A-1","Valladolid","Villanueva de Duero","Species23","Pinus pinea",80,115.01596,11.486576,56.43505999999999,42.180009999999996,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-311-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-311-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-311-A-1-26","ifn3","47-311-A-1","Valladolid","Villanueva de Duero","Species26","Pinus pinaster",20,70.7355,6.519071,37.02138,23.45893,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-311-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-311-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-312-A-1-45","ifn3","47-312-A-1","Valladolid","Boecillo","Species45","Quercus ilex",10,,,,,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-312-A-1-45","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-312-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species45"
"info-47-312-A-1-23","ifn3","47-312-A-1","Valladolid","Boecillo","Species23","Pinus pinea",80,237.67170000000002,24.638726,134.17772000000002,99.31065,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-312-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-312-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-312-A-1-26","ifn3","47-312-A-1","Valladolid","Boecillo","Species26","Pinus pinaster",10,28.2942,2.28024,12.8712,8.02348,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-312-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-312-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-329-A-1-26","ifn3","47-329-A-1","Valladolid","Viana de Cega","Species26","Pinus pinaster",100,252.5261,23.992136000000002,153.41833,101.00640999999999,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-329-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-329-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-330-A-1-23","ifn3","47-330-A-1","Valladolid","Boecillo","Species23","Pinus pinea",20,5.09296,1.47622,9.23441,7.38041,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-330-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-330-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-330-A-1-26","ifn3","47-330-A-1","Valladolid","Boecillo","Species26","Pinus pinaster",80,5.09296,1.22766,9.33678,7.12538,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-330-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-330-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-335-A-1-23","ifn3","47-335-A-1","Valladolid","Portillo","Species23","Pinus pinea",10,10.1859,1.61842,8.37281,6.31276,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-335-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-335-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-335-A-1-26","ifn3","47-335-A-1","Valladolid","Portillo","Species26","Pinus pinaster",90,74.2723,3.9688049999999997,12.1829,7.47417,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-335-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-335-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-342-A-1-23","ifn3","47-342-A-1","Valladolid","Valdestillas","Species23","Pinus pinea",80,53.758959999999995,6.447205,31.560679999999998,23.504730000000002,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-342-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-342-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-342-A-1-26","ifn3","47-342-A-1","Valladolid","Valdestillas","Species26","Pinus pinaster",20,38.48012,5.528868,34.9263,23.48471,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-342-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-342-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-345-A-1-23","ifn3","47-345-A-1","Valladolid","Viana de Cega","Species23","Pinus pinea",40,135.95386000000002,12.817758999999999,64.45262000000001,47.355549999999994,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-345-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-345-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-345-A-1-26","ifn3","47-345-A-1","Valladolid","Viana de Cega","Species26","Pinus pinaster",60,102.5666,6.682650000000001,39.61694,24.977950999999997,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-345-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-345-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-347-A-1-23","ifn3","47-347-A-1","Valladolid","Viana de Cega","Species23","Pinus pinea",90,105.25450000000001,11.831503999999999,63.27335000000001,47.052769999999995,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-347-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-347-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-347-A-1-26","ifn3","47-347-A-1","Valladolid","Viana de Cega","Species26","Pinus pinaster",10,10.1859,1.52951,8.4228,5.5797,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-347-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-347-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-351-A-1-26","ifn3","47-351-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",40,14.1471,1.68134,9.09512,5.85062,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-351-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-351-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-351-A-1-23","ifn3","47-351-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",60,212.20669999999998,8.3081,32.23944,21.90927,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-351-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-351-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-355-A-1-23","ifn3","47-355-A-1","Valladolid","Portillo","Species23","Pinus pinea",40,14.1471,0.642669,1.41605,0.965996,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-355-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-355-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-355-A-1-26","ifn3","47-355-A-1","Valladolid","Portillo","Species26","Pinus pinaster",60,111.19626,6.086325,20.07771,12.938649999999999,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-355-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-355-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-364-A-1-23","ifn3","47-364-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",10,5.09296,1.25216,6.52983,5.06939,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-364-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-364-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-364-A-1-26","ifn3","47-364-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",90,38.4801,5.1033100000000005,32.0773,21.316200000000002,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-364-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-364-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-365-A-1-26","ifn3","47-365-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",90,164.10666,19.85565,134.07450999999998,90.94905,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-365-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-365-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-365-A-1-23","ifn3","47-365-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",10,31.831,0.620156,2.2135,1.28662,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-365-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-365-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-372-A-1-23","ifn3","47-372-A-1","Valladolid","Portillo","Species23","Pinus pinea",40,19.24006,3.6085700000000003,7.95389,6.10207,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-372-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-372-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-372-A-1-26","ifn3","47-372-A-1","Valladolid","Portillo","Species26","Pinus pinaster",60,151.65702000000002,3.6184400000000005,16.51802,11.9116,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-372-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-372-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-373-A-1-23","ifn3","47-373-A-1","Valladolid","Portillo","Species23","Pinus pinea",20,33.38716,2.5823400000000003,13.006440000000001,9.655719999999999,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-373-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-373-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-373-A-1-26","ifn3","47-373-A-1","Valladolid","Portillo","Species26","Pinus pinaster",80,116.2892,5.7881610000000006,26.74706,16.621719999999996,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-373-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-373-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-630-A-1-23","ifn3","47-630-A-1","Valladolid","Portillo","Species23","Pinus pinea",20,5.09296,1.3248,3.60713,2.77326,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-630-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-630-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-630-A-1-26","ifn3","47-630-A-1","Valladolid","Portillo","Species26","Pinus pinaster",80,143.31016,14.653595999999999,75.37221,51.180060000000005,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-630-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-630-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-631-A-1-23","ifn3","47-631-A-1","Valladolid","Portillo","Species23","Pinus pinea",20,155.6182,2.58539,8.68583,6.162140000000001,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-631-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-631-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-631-A-1-26","ifn3","47-631-A-1","Valladolid","Portillo","Species26","Pinus pinaster",80,91.10742000000002,9.15871,49.83541,33.29136,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-631-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-631-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-637-A-1-23","ifn3","47-637-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",80,109.92298000000002,10.750155,44.29625,33.430935000000005,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-637-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-637-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-637-A-1-26","ifn3","47-637-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",20,14.1471,0.697225,1.94724,1.19554,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-637-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-637-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-639-A-1-23","ifn3","47-639-A-1","Valladolid","Portillo","Species23","Pinus pinea",40,24.333019999999998,3.260231,15.41742,11.58288,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-639-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-639-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-639-A-1-26","ifn3","47-639-A-1","Valladolid","Portillo","Species26","Pinus pinaster",60,36.92396,2.17628,13.095880000000001,8.80037,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-639-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-639-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-640-A-1-23","ifn3","47-640-A-1","Valladolid","Portillo","Species23","Pinus pinea",70,105.25450000000001,11.97023,61.7705,45.751999999999995,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-640-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-640-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-640-A-1-26","ifn3","47-640-A-1","Valladolid","Portillo","Species26","Pinus pinaster",30,14.1471,1.60867,10.1293,6.59325,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-640-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-640-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-642-A-1-23","ifn3","47-642-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",20,15.2789,2.76099,11.9479,9.03236,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-642-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-642-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-642-A-1-26","ifn3","47-642-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",80,73.8479,4.3044899999999995,19.75814,13.18402,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-642-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-642-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-645-A-1-23","ifn3","47-645-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",80,40.743700000000004,7.4038699999999995,43.87747,33.71503,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-645-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-645-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-645-A-1-26","ifn3","47-645-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",20,5.09296,0.889249,5.23251,3.57234,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-645-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-645-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-647-A-1-23","ifn3","47-647-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",40,80.9214,6.31603,17.03297,12.139240000000001,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-647-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-647-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-647-A-1-26","ifn3","47-647-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",60,28.2942,2.23684,9.791080000000001,5.97795,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-647-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-647-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-651-A-1-23","ifn3","47-651-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",10,14.1471,1.9928,9.46052,7.04785,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-651-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-651-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-651-A-1-26","ifn3","47-651-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",90,134.6805,15.075650000000001,96.75696,63.55123999999999,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-651-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-651-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-654-A-1-23","ifn3","47-654-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",50,5.09296,1.34328,7.68972,6.04699,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-654-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-654-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-654-A-1-26","ifn3","47-654-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",50,14.1471,0.728178,3.38898,2.02045,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-654-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-654-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-656-A-1-23","ifn3","47-656-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",90,157.88190000000003,18.03068,90.10929999999999,66.65117,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-656-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-656-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-656-A-1-26","ifn3","47-656-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",10,45.9781,1.775106,8.85399,5.378819999999999,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-656-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-656-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-662-A-1-23","ifn3","47-662-A-1","Valladolid","Mojados","Species23","Pinus pinea",90,330.47656000000006,9.036189,36.38116,26.148099999999996,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-662-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-662-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-662-A-1-26","ifn3","47-662-A-1","Valladolid","Mojados","Species26","Pinus pinaster",10,14.1471,0.565003,2.39142,1.39732,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-662-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-662-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-666-A-1-26","ifn3","47-666-A-1","Valladolid","Pedraja de Portillo, La","Species26","Pinus pinaster",80,215.7436,14.129345999999998,89.78110000000001,56.40357,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-666-A-1-26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-666-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26"
"info-47-666-A-1-23","ifn3","47-666-A-1","Valladolid","Pedraja de Portillo, La","Species23","Pinus pinea",20,24.333019999999998,2.482583,14.535879999999999,10.94962,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-666-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-666-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
"info-47-675-A-1-23","ifn3","47-675-A-1","Valladolid","Mojados","Species23","Pinus pinea",60,120.5335,15.58371,75.6926,56.50941,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/infoSpeciesPlot/info-47-675-A-1-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-47-675-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23"
