treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,expan,speciesId,scientificName,dataCapture,treeifn3Id,treeIri,plotIri,speciesIri,treeifn3Iri
"40-1155-4",4,"ifn2","40-1155","Segovia","Donhierro",41.131594,-4.716678,450,423,9.5,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1155-5",5,"ifn2","40-1155","Segovia","Donhierro",41.131647,-4.716795,315,320,7.5,14.14710605261292,"Species23","Pinus pinea",1991,"40-1155-A-3C-172-1.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1155-A-3C-172-1.1"
"40-1155-6",6,"ifn2","40-1155","Segovia","Donhierro",41.131605,-4.716791,346,411,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1155-7",7,"ifn2","40-1155","Segovia","Donhierro",41.131573,-4.716791,393,390,8,14.14710605261292,"Species23","Pinus pinea",1991,"40-1155-A-3C-196-9.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1155-A-3C-196-9.2"
"40-1155-8",8,"ifn2","40-1155","Segovia","Donhierro",41.131444,-4.716843,637,637,11.5,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1155-9",9,"ifn2","40-1155","Segovia","Donhierro",41.131668,-4.716881,357,383,10,14.14710605261292,"Species23","Pinus pinea",1991,"40-1155-A-3C-312-6.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1155-A-3C-312-6.9"
"40-1155-10",10,"ifn2","40-1155","Segovia","Donhierro",41.131754,-4.717021,637,637,13.5,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1155-11",11,"ifn2","40-1155","Segovia","Donhierro",41.131729,-4.716856,385,382,9,14.14710605261292,"Species23","Pinus pinea",1991,"40-1155-A-3C-367-9.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1155-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1155","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1155-A-3C-367-9.4"
"40-1166-1",1,"ifn2","40-1166","Segovia","Aldehuela del Codonal",41.062229,-4.52449,347,317,8,14.14710605261292,"Species23","Pinus pinea",1991,"40-1166-A-1-148-11.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1166-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1166","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1166-A-1-148-11.1"
"40-1166-2",2,"ifn2","40-1166","Segovia","Aldehuela del Codonal",41.062318,-4.524688,310,312,9.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1166-A-1-315-9.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1166-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1166","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1166-A-1-315-9.1"
"40-1171-1",1,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.026012,-4.547478,277,275,7,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1171-A-1-44-7.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-44-7.0"
"40-1171-2",2,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.02604,-4.547415,262,268,7.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1171-A-1-53-12.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-53-12.9"
"40-1171-3",3,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.025964,-4.54742,315,316,8,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1171-A-1-99-9.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-99-9.4"
"40-1171-4",4,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.02588,-4.547433,275,277,6,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1171-A-1-155-12.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-155-12.5"
"40-1171-5",5,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.025917,-4.547492,294,290,6.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1171-A-1-164-6.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-164-6.3"
"40-1171-6",6,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.02594,-4.547778,716,716,12,5.092958178940651,"Species23","Pinus pinea",1991,"40-1171-A-1-292-20.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-292-20.9"
"40-1171-7",7,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.026018,-4.547608,500,510,10,5.092958178940651,"Species23","Pinus pinea",1991,"40-1171-A-1-348-8.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-348-8.7"
"40-1171-8",8,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.02608,-4.547593,300,329,10,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1171-9",9,"ifn2","40-1171","Segovia","Juarros de Voltoya",41.026014,-4.547558,167,150,4.5,31.83098861837907,"Species23","Pinus pinea",1991,"40-1171-A-1-376-6.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1171-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1171","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1171-A-1-376-6.0"
"40-1187-1",1,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.16424,-4.300423,258,256,6.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-22-12.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-22-12.6"
"40-1187-2",2,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.16421,-4.300394,259,251,6.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-41-10.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-41-10.8"
"40-1187-3",3,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164222,-4.300341,238,245,7.5,14.14710605261292,"Species23","Pinus pinea",1991,"40-1187-A-1-53-14.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-53-14.7"
"40-1187-4",4,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164145,-4.300371,232,243,7,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-88-8.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-88-8.6"
"40-1187-5",5,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164118,-4.300305,233,232,6.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-107-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-107-14.1"
"40-1187-6",6,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164122,-4.300452,250,255,6.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-137-2.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-137-2.0"
"40-1187-7",7,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164075,-4.300391,166,163,6,31.83098861837907,"Species26","Pinus pinaster",1991,"40-1187-A-1-148-9.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-148-9.3"
"40-1187-8",8,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164057,-4.30047,167,173,5.5,31.83098861837907,"Species23","Pinus pinea",1991,"40-1187-A-1-199-8.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-199-8.3"
"40-1187-9",9,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164089,-4.300478,196,206,6.5,31.83098861837907,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1187-10",10,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.16406,-4.30051,203,198,6,31.83098861837907,"Species26","Pinus pinaster",1991,"40-1187-A-1-223-8.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-223-8.6"
"40-1187-11",11,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164109,-4.300549,294,268,7.5,14.14710605261292,"Species23","Pinus pinea",1991,"40-1187-A-1-275-7.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-275-7.0"
"40-1187-12",12,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164127,-4.300506,188,181,7,31.83098861837907,"Species26","Pinus pinaster",1991,"40-1187-A-1-287-2.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-287-2.9"
"40-1187-13",13,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164159,-4.300532,237,236,8,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-334-5.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-334-5.9"
"40-1187-14",14,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164202,-4.30057,245,246,7.5,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-1187-15",15,"ifn2","40-1187","Segovia","Carbonero el Mayor",41.164223,-4.300479,279,280,7,14.14710605261292,"Species26","Pinus pinaster",1991,"40-1187-A-1-395-10.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1187-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1187","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1187-A-1-395-10.1"
"40-1193-1",1,"ifn2","40-1193","Segovia","Mozoncillo",41.165285,-4.20513,467,482,13,5.092958178940651,"Species23","Pinus pinea",1991,"40-1193-A-1-1-12.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1193-A-1-1-12.9"
"40-1193-2",2,"ifn2","40-1193","Segovia","Mozoncillo",41.165201,-4.205069,379,386,12,14.14710605261292,"Species23","Pinus pinea",1991,"40-1193-A-1-63-6.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1193-A-1-63-6.5"
"40-1193-3",3,"ifn2","40-1193","Segovia","Mozoncillo",41.165241,-4.204947,431,433,12,5.092958178940651,"Species23","Pinus pinea",1991,"40-1193-A-1-70-17.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1193-A-1-70-17.7"
"40-1193-4",4,"ifn2","40-1193","Segovia","Mozoncillo",41.16507,-4.20502,351,351,10.5,14.14710605261292,"Species23","Pinus pinea",1991,"40-1193-A-1-154-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1193-A-1-154-14.6"
"40-1193-5",5,"ifn2","40-1193","Segovia","Mozoncillo",41.165085,-4.205194,362,351,10,14.14710605261292,"Species23","Pinus pinea",1991,"40-1193-A-1-232-10.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-1193-A-1-232-10.6"
"40-1193-6",6,"ifn2","40-1193","Segovia","Mozoncillo",41.165123,-4.20541,451,451,13.5,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-1193-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-1193","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
